customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,monthly_revenue,annual_revenue,lifetime_value,usage_trend_3m,support_ticket_count,inactivity_score,revenue_risk_score,high_value_customer
8859-DZTGQ,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,689.75,No,20.35,244.20000000000002,671.5500000000001,-0.354511670247354,2,0.48933555528795103,9.957978550109804,0
0440-MOGPM,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.55,3263.9,No,80.55,966.5999999999999,3302.5499999999997,0.789144975983193,2,0.858236461478509,69.1309469720939,1
0020-JDNXP,Female,0,Yes,Yes,34,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,61.25,1993.2,No,61.25,735.0,2082.5,1.0029738907886139,1,0.5703849692898684,34.93607936900444,1
3752-CQSJI,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,254.5,No,20.45,245.39999999999998,265.84999999999997,0.5456920838615881,1,0.6132276457607577,12.540505355807495,0
5025-GOOKI,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,347.65,No,18.9,226.79999999999998,378.0,-0.678082888061194,0,0.801046505551379,15.139778954921063,0
4698-KVLLG,Female,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,967.9,No,19.6,235.20000000000002,999.6,0.1594385987217108,2,0.27042537966017255,5.300337441339383,0
5095-AESKG,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.5,242.95,Yes,91.5,1098.0,274.5,0.9154850614309149,1,0.6609471727415219,60.47666630584926,0
2887-JPYLU,Female,0,No,Yes,41,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.2,1841.9,No,45.2,542.4000000000001,1853.2,0.21841273828336477,2,0.9272227088697236,41.910466440911506,1
4770-QAZXN,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.45,232.1,No,19.45,233.39999999999998,252.85,0.6556913087187995,1,0.5790443368676416,11.262412352075629,0
4896-CPRPF,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,809.25,No,25.45,305.4,890.75,-1.6483403363867764,3,0.40699955410810484,10.358138652051268,0
1871-MOWRM,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.85,866.45,Yes,80.85,970.1999999999999,970.1999999999999,-0.052311420721253235,3,0.48939930929527453,39.567934156522945,0
9714-EDSUC,Male,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.9,360.55,No,94.9,1138.8000000000002,379.6,-1.0340451970255584,1,0.9930820460406166,94.24348616925452,0
2027-OAQQC,Female,0,No,No,43,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,Yes,49.05,588.5999999999999,2109.15,0.8937310773767094,3,0.10968571337292166,5.380084240941807,1
0282-NVSJS,Female,1,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,No,29.3,351.6,351.6,-1.1779850386716813,0,0.786890478341809,23.055891015415003,0
9090-SGQXL,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,7299.65,Yes,105.3,1263.6,7160.4,-0.5512674761239691,1,0.9379729780111214,98.76855458457109,1
6595-YGXIT,Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.95,2291.2,Yes,88.95,1067.4,2223.75,-0.42577632674151555,1,0.3323701676842369,29.564326415512873,1
7353-YOWFP,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,129.15,No,20.25,243.0,141.75,0.41113478363229544,3,0.006086400539557557,0.12324961092604053,0
9835-ZIITK,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.85,7491.75,Yes,110.85,1330.1999999999998,7316.099999999999,-0.7598849644281465,1,0.49000111670994784,54.316623787297715,1
8008-ESFLK,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.5,5835.5,No,110.5,1326.0,5856.5,0.9417506104406663,0,0.41540010992459564,45.90171214666782,1
7537-CBQUZ,Male,1,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.4,7031.45,No,109.4,1312.8000000000002,6892.200000000001,1.521536598504511,0,0.9850353987118681,107.76287261907838,1
1555-DJEQW,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.2,7723.9,Yes,114.2,1370.4,7994.0,0.515170351577039,3,0.5324113762518423,60.80137916796039,1
5649-TJHOV,Male,1,Yes,No,27,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),36.5,1032,Yes,36.5,438.0,985.5,0.020848206558116353,1,0.8065783259100395,29.440108895716442,0
0519-XUZJU,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.75,70.75,Yes,70.75,849.0,70.75,0.21001582258324525,2,0.17375245809903084,12.292986410506431,0
3363-EWLGO,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,109.6,No,19.95,239.39999999999998,99.75,0.1978800473182342,3,0.023912280477534575,0.47704999552681476,0
4750-UKWJK,Female,1,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,727.8,No,19.6,235.20000000000002,725.2,-1.2623312836825384,0,0.15120281524074586,2.963575178718619,0
6338-AVWCY,Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.15,130.75,Yes,40.15,481.79999999999995,120.44999999999999,-1.1273241888626893,2,0.30348379468599174,12.184874356642569,0
1689-YQBYY,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.6,893,No,76.6,919.1999999999999,919.1999999999999,-1.081781798928715,1,0.04488310348041313,3.4380457265996456,0
4487-ZYJZK,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,763.1,No,19.6,235.20000000000002,744.8000000000001,1.2881820788262048,3,0.8268522070033657,16.20630325726597,0
2959-FENLU,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.3,781.4,No,85.3,1023.5999999999999,767.6999999999999,0.8613861970378897,3,0.36715484265450404,31.318308078429194,0
0708-LGSMF,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.85,902.25,No,65.85,790.1999999999999,856.05,-0.23542206297011078,1,0.35679294741651846,23.494815587377737,0
9253-QXKBE,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,2653.65,Yes,94.45,1133.4,2739.05,-1.0290294852949753,0,0.3636940831207378,34.35090615075369,1
7634-HLQJR,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1016.7,No,20.05,240.60000000000002,942.35,0.21527260875882445,1,0.5408910830392744,10.84486621493745,0
0487-RPVUM,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,No,99.4,1192.8000000000002,6063.400000000001,-0.7391105771639719,1,0.9748087206725389,96.89598683485038,1
4079-ULGFR,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,275.7,No,20.0,240.0,320.0,-0.7235624657311432,1,0.471949650842993,9.438993016859861,0
2516-XSJKX,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,78.45,3126.45,No,78.45,941.4000000000001,3216.4500000000003,1.4818985908948272,2,0.5181175388269554,40.64632092097465,1
0057-QBUQH,Female,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.1,1070.15,No,25.1,301.20000000000005,1079.3,0.9998465634804916,3,0.9569561653852066,24.019599751168688,0
9445-SZLCH,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.35,3457.9,Yes,97.35,1168.1999999999998,3504.6,-0.5927829471179371,1,0.6666661613520029,64.89995080761747,1
6599-SFQVE,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,340.4,No,55.0,660.0,330.0,-1.3756868672396265,1,0.44084476709127673,24.24646219002022,0
8331-ZXFOE,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),71.1,4299.2,No,71.1,853.1999999999999,4123.799999999999,-0.2725551981498046,1,0.5695868681438675,40.497626325028975,1
4003-FUSHP,Male,0,No,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.55,1093.2,No,61.55,738.5999999999999,1169.45,1.3337523830826208,2,0.2682826928654649,16.512799745869366,0
0356-ERHVT,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,No,45.9,550.8,504.9,0.1891929535790966,1,0.4796517227625057,22.01601407479901,0
7325-ENZFI,Female,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.3,1630.4,No,40.3,483.59999999999997,1571.6999999999998,-1.0482530285988734,2,0.4501440206136401,18.140804030729697,1
4884-ZTHVF,Female,1,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.1,713.6,No,87.1,1045.1999999999998,696.8,0.22065383605638358,0,0.289495001382884,25.215014620449193,0
3920-HIHMQ,Female,0,No,Yes,26,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.5,1265.65,No,49.5,594.0,1287.0,0.2719742018559979,3,0.22495855826907518,11.135448634319221,0
3055-OYMSE,Female,1,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.8,4003.85,No,73.8,885.5999999999999,3911.3999999999996,-0.8665004115906442,0,0.37721254273187,27.838285653612004,1
0613-WUXUM,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.2,1401.4,No,19.2,230.39999999999998,1344.0,0.19831843147043587,1,0.45310611164055514,8.699637343498658,0
7568-PODML,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,45.3,543.5999999999999,45.3,0.3974434272624805,4,0.34720500472479077,15.728386714033022,0
4458-KVRBJ,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1510.5,No,25.0,300.0,1475.0,1.6308302957816765,2,0.5624614720263673,14.061536800659184,1
5349-IECLD,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.95,178.1,Yes,94.95,1139.4,189.9,0.8884392382781383,1,0.834656015252035,79.25058864818072,0
1397-XKKWR,Male,0,No,No,7,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.3,264.8,No,35.3,423.59999999999997,247.09999999999997,0.5612958269393579,1,0.23489006896261033,8.291619434380143,0
3945-GFWQL,Female,0,No,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.55,480.6,Yes,44.55,534.5999999999999,534.5999999999999,-0.9897919898025825,2,0.10846250724119466,4.832004697595222,0
8097-OMULG,Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),76.75,4541.9,No,76.75,921.0,4528.25,0.4773939396085512,2,0.02948686906455411,2.263117200704528,1
6013-BHCAW,Male,0,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.0,4976.15,No,81.0,972.0,4941.0,-0.7706087068277758,2,0.3178788729138782,25.74818870602413,1
0401-WDBXM,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.55,7542.25,No,105.55,1266.6,7599.599999999999,0.5701373424793689,4,0.635515732557108,67.07868557140274,1
3387-PLKUI,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,251.25,No,18.8,225.60000000000002,244.4,-0.23891314892176901,1,0.06989981398290146,1.3141165028785475,0
6096-EGVTU,Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.9,1595.5,No,24.9,298.79999999999995,1593.6,1.623375108454926,2,0.026369895431293533,0.6566103962392089,1
3797-VTIDR,Male,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.45,23.45,Yes,23.45,281.4,23.45,1.12762863428437,1,0.4376931064975743,10.263903347368117,0
5081-NWSUP,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,64.9,685.55,No,64.9,778.8000000000001,649.0,0.2849661373981003,0,0.3230518359015898,20.96606415001318,0
2580-ATZSQ,Female,0,Yes,Yes,65,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),61.35,3874.1,No,61.35,736.2,3987.75,-0.9646855633791778,0,0.5003657234142411,30.697437131463694,1
8085-MSNLK,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,113.95,6891.4,No,113.95,1367.4,7064.900000000001,0.4268484317698343,0,0.38334227955820455,43.68185275565741,1
9691-HKOVS,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,90.15,4916.95,No,90.15,1081.8000000000002,4958.25,-1.4982960020838563,1,0.4111225868032624,37.06270120031411,1
9881-VCZEP,Female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.1,1373,No,54.1,649.2,1352.5,-0.20947637905033462,3,0.032837954347053055,1.7765333301755704,0
9526-BIHHD,Male,0,No,No,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.7,29.7,Yes,29.7,356.4,29.7,-0.7347113881570614,0,0.49140773418351036,14.594809705250258,0
8757-TFHHJ,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No,49.8,597.5999999999999,49.8,-0.765911818826658,2,0.8961270470928794,44.62712694522539,0
4523-WXCEF,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.1,6039.9,Yes,101.1,1213.1999999999998,5964.9,-0.07318400607522751,0,0.8184980816994568,82.75015605981508,1
1468-DEFNC,Male,1,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.4,1548.65,No,24.4,292.79999999999995,1561.6,-0.5278708636795243,1,0.42262571984377784,10.312067564188178,1
5119-KEPFY,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.0,3440.25,No,95.0,1140.0,3420.0,1.831999990950204,0,0.5550126794679272,52.72620454945309,1
8364-TRMMK,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.65,151.3,Yes,50.65,607.8,151.95,-2.1331928213379463,3,0.5636626727767815,28.549514376143982,0
0916-KNFAJ,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,69.9,4226.7,No,69.9,838.8000000000001,4263.900000000001,-0.7929352100040327,2,0.4321205806565803,30.20522858789497,1
8319-QBEHW,Male,0,No,Yes,26,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.95,1023.75,No,39.95,479.40000000000003,1038.7,0.5690206055873451,1,0.9936173319293289,39.695012410576695,0
3063-QFSZL,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.4,55.4,Yes,55.4,664.8,55.4,-1.0240453014839037,4,0.5830830477259473,32.30280084401748,0
8775-LHDJH,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,90.6,Yes,90.6,1087.1999999999998,90.6,1.076886498290418,1,0.3261228410228847,29.546729396673353,0
9625-QNLUX,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),103.25,7074.4,No,103.25,1239.0,7021.0,0.6910995486563355,4,0.9773817410779599,100.91466476629937,1
3097-NQYSN,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,Yes,86.85,1042.1999999999998,173.7,-0.45157017109914527,0,0.010334371937701037,0.897540202789335,0
4024-CSNBY,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),94.25,6849.75,No,94.25,1131.0,6786.0,0.041306641798798956,1,0.25504406433747406,24.03790306380693,1
7110-BDTWG,Female,0,Yes,No,71,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,47.05,3263.6,No,47.05,564.5999999999999,3340.5499999999997,-0.4149695304239211,2,0.6722602713674793,31.6298457678399,1
7493-GVFIO,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1252.85,No,20.55,246.60000000000002,1171.3500000000001,-1.2050711827529696,3,0.009433166227884038,0.19385156598301698,0
0690-SRQID,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,67.55,No,19.65,235.79999999999998,78.6,-0.8474540048200012,2,0.3353821644659938,6.590259531756777,0
9605-WGJVW,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,70.2,No,70.2,842.4000000000001,70.2,0.3612642763063001,1,0.8021923544729656,56.31390328400219,0
9114-DPSIA,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.0,5750,No,81.0,972.0,5832.0,-0.9723230420549299,3,0.45862177341061217,37.14836364625958,1
4700-UBQMV,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.9,1549.75,No,75.9,910.8000000000001,1593.9,1.4357801447183178,0,0.36973000352841523,28.06250726780672,1
7711-GQBZC,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1810.55,No,24.7,296.4,1753.7,0.48941432875025837,0,0.25856634161376146,6.386588637859908,1
3565-UNOCC,Female,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,2952.85,Yes,99.05,1188.6,2872.45,-0.767921094138614,4,0.5111140587170953,50.625847515928285,1
4627-MIHJH,Female,1,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7467.55,No,110.25,1323.0,7607.25,-0.3119699924664542,1,0.19010615875529735,20.959204002771532,1
9795-NREXC,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5484.4,No,85.0,1020.0,5440.0,0.9170714927530399,0,0.5261535090547265,44.72304826965175,1
8573-CGOCC,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,294.9,No,19.75,237.0,316.0,0.21771486746770097,5,0.04682756529982035,0.924844414671452,0
7356-AYNJP,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.9,97.5,No,23.9,286.79999999999995,95.6,-1.6382729034988546,2,0.5823682583606357,13.918601374819191,0
